value,dbpedia-2015,dbpedia-2022-matched,dbpedia-2025,relative_change
"nodes/http://dbpedia.org/resource/Leslie_Haden-Guest,_1st_Baron_Haden-Guest/unweighted",0.536436,0.596446,0.165790,-0.690942
nodes/http://dbpedia.org/resource/London_School_of_Economics/unweighted,0.768429,0.598338,0.237573,-0.690833
nodes/http://dbpedia.org/resource/John_Emlyn-Jones/rank_unweighted,5403.000000,3845.000000,1671.000000,-0.690727
nodes/http://dbpedia.org/resource/Charles_Thomas-Stanford/rank_weighted,3634.000000,16410.000000,1125.000000,-0.690424
nodes/http://dbpedia.org/resource/Electoral_district_of_Mulgrave_(Queensland)/rank_unweighted,24084.000000,726.000000,7457.000000,-0.690375
nodes/http://dbpedia.org/resource/James_Shillaker/rank_unweighted,3339.000000,1371.000000,1034.000000,-0.690326
"nodes/http://dbpedia.org/resource/Balliol_College,_Oxford/unweighted",1.664271,1.896520,0.515972,-0.689971
nodes/http://dbpedia.org/resource/Arthur_Harbord/rank_shift,2606.000000,942.000000,808.000000,-0.689946
nodes/http://dbpedia.org/resource/Eton_College/rank_unweighted,954.000000,276.000000,296.000000,-0.689727
nodes/http://dbpedia.org/resource/Murdoch_Macdonald/unweighted,0.498372,0.390201,0.154644,-0.689701
nodes/http://dbpedia.org/resource/Cyril_Cobb/rank_shift,973.000000,693.000000,302.000000,-0.689620
"nodes/http://dbpedia.org/resource/Alan_Percy,_8th_Duke_of_Northumberland/rank_weighted",17305.000000,9690.000000,5372.000000,-0.689569
nodes/http://dbpedia.org/resource/Harold_Smith_(British_politician)/rank_weighted,3160.000000,1472.000000,981.000000,-0.689557
nodes/http://dbpedia.org/resource/Steve_Dickson/rank_shift,2376.000000,339.000000,738.000000,-0.689394
nodes/http://dbpedia.org/resource/United_States_Department_of_Defense/entropy_weighted,0.536639,0.195928,0.166781,-0.689212
"nodes/http://dbpedia.org/resource/John_Gretton,_1st_Baron_Gretton/entropy_weighted",0.482934,0.425392,0.150125,-0.689140
nodes/http://dbpedia.org/resource/Aaron_Harper_(politician)/rank_unweighted,18072.000000,3557.000000,5621.000000,-0.688966
nodes/http://dbpedia.org/resource/Parliament_of_Queensland/unweighted,0.374036,8.301324,0.631653,0.688749
nodes/http://dbpedia.org/resource/Ralph_Beaumont/rank_shift,1603.000000,1019.000000,499.000000,-0.688709
nodes/http://dbpedia.org/resource/Vaughan_Johnson_(politician)/rank_weighted,11854.000000,301.000000,3691.000000,-0.688628
nodes/http://dbpedia.org/resource/Archibald_Weigall/rank_weighted,5375.000000,2154.000000,9076.000000,0.688558
nodes/http://dbpedia.org/resource/Philip_Colfox/unweighted,0.527449,0.313995,0.164279,-0.688540
nodes/http://dbpedia.org/resource/Alfred_Todd_(politician)/unweighted,0.532352,0.515924,0.165819,-0.688516
nodes/http://dbpedia.org/resource/Don_Brown_(Australian_politician)/rank_unweighted,16537.000000,3233.000000,5152.000000,-0.688456
nodes/http://dbpedia.org/resource/Communes_of_France/rank_weighted,11281.000000,15787.000000,19047.000000,0.688414
nodes/http://dbpedia.org/resource/Financial_Secretary_to_the_Treasury/rank_shift,664.000000,558.000000,207.000000,-0.688253
nodes/http://dbpedia.org/resource/Lieutenant/rank_shift,-516.000000,-2911.000000,-871.000000,-0.687984
nodes/http://dbpedia.org/resource/Walton_Newbold/unweighted,0.511520,0.366986,0.159712,-0.687769
"nodes/http://dbpedia.org/resource/St._James_Parish,_Louisiana/rank_weighted",12087.000000,3887.000000,3777.000000,-0.687516
nodes/http://dbpedia.org/resource/Lithuania/rank_shift,-1024.000000,97.000000,-320.000000,0.687500
nodes/http://dbpedia.org/resource/Electoral_district_of_Ipswich/rank_shift,-595.000000,-414.000000,-1004.000000,-0.687395
nodes/http://dbpedia.org/resource/Charlie_Cramp/rank_weighted,4438.000000,1193.000000,1388.000000,-0.687247
nodes/http://dbpedia.org/resource/Gothenburg/unweighted,0.626915,0.288291,0.196075,-0.687239
nodes/http://dbpedia.org/resource/Lebanon/entropy_weighted,0.516765,0.405502,0.161651,-0.687187
nodes/http://dbpedia.org/resource/Australian_Greens/rank_shift,-1090.000000,-309.000000,-341.000000,0.687156
nodes/http://dbpedia.org/resource/Edward_Shortt/rank_shift,1304.000000,1060.000000,408.000000,-0.687117
nodes/http://dbpedia.org/resource/United_Grand_Lodge_of_England/unweighted,0.496280,2.994719,0.155285,-0.687103
"nodes/http://dbpedia.org/resource/King's_College,_Cambridge/rank_unweighted",1583.000000,1235.000000,2670.000000,0.686671
"nodes/http://dbpedia.org/resource/Ian_Macpherson,_1st_Baron_Strathcarron/rank_shift",1324.000000,1061.000000,415.000000,-0.686556
nodes/http://dbpedia.org/resource/Lake_Erie/entropy_weighted,0.482481,0.522905,0.151260,-0.686495
nodes/http://dbpedia.org/resource/Sussex_County_Cricket_Club/unweighted,1.051439,1.497075,0.329757,-0.686376
nodes/http://dbpedia.org/resource/Rotterdam/unweighted,0.513110,0.280220,0.161035,-0.686158
"nodes/http://dbpedia.org/resource/Havre_de_Grace,_Maryland/rank_weighted",12555.000000,3297.000000,3941.000000,-0.686101
nodes/http://dbpedia.org/resource/University_of_Minnesota/unweighted,0.532741,0.194373,0.167272,-0.686016
"nodes/http://dbpedia.org/resource/Henry_Betterton,_1st_Baron_Rushcliffe/rank_shift",1293.000000,984.000000,406.000000,-0.686002
"nodes/http://dbpedia.org/resource/Geoffrey_Lloyd,_Baron_Geoffrey-Lloyd/rank_weighted",5105.000000,3072.000000,1603.000000,-0.685994
nodes/http://dbpedia.org/resource/Marylebone/unweighted,0.748276,0.848971,0.235019,-0.685919
nodes/http://dbpedia.org/resource/Harold_Wilson/unweighted,0.816276,1.326025,0.256397,-0.685894
nodes/http://dbpedia.org/resource/Yvette_D'Ath/rank_shift,2295.000000,219.000000,721.000000,-0.685839
nodes/http://dbpedia.org/resource/Jim_Pearce_(politician)/rank_unweighted,26789.000000,2876.000000,8417.000000,-0.685804
nodes/http://dbpedia.org/resource/Edmund_Ashworth_Radford/rank_shift,611.000000,853.000000,1030.000000,0.685761
nodes/http://dbpedia.org/resource/Somerville_Hastings/rank_weighted,3055.000000,3066.000000,960.000000,-0.685761
nodes/http://dbpedia.org/resource/Secretary_of_State_for_Scotland/unweighted,0.695396,0.691318,0.218583,-0.685672
nodes/http://dbpedia.org/resource/Edward_Timothy_Palmer/entropy_weighted,0.224524,0.207578,0.378441,0.685522
nodes/http://dbpedia.org/resource/Ion_Hamilton_Benn/rank_unweighted,5771.000000,6062.000000,1815.000000,-0.685496
nodes/http://dbpedia.org/resource/John_Sandeman_Allen_(Liverpool_West_Derby_MP)/unweighted,0.501219,0.150141,0.157681,-0.685405
nodes/http://dbpedia.org/resource/Istanbul/rank_unweighted,1928.000000,522.000000,607.000000,-0.685166
nodes/http://dbpedia.org/resource/William_Hirst/unweighted,0.517219,0.742989,0.162969,-0.684914
"nodes/http://dbpedia.org/resource/Walter_Runciman,_1st_Viscount_Runciman_of_Doxford/entropy_weighted",0.771403,0.924286,0.243166,-0.684774
nodes/http://dbpedia.org/resource/William_C._Robinson_(politician)/rank_weighted,2419.000000,608.000000,763.000000,-0.684580
"nodes/http://dbpedia.org/resource/Alexander_Walkden,_1st_Baron_Walkden/entropy_weighted",0.612239,0.277632,0.193168,-0.684489
nodes/http://dbpedia.org/resource/Charles_Ainsworth_(politician)/unweighted,0.584973,0.240898,0.184599,-0.684432
nodes/http://dbpedia.org/resource/Herbert_Morrison/rank_weighted,659.000000,119.000000,208.000000,-0.684370
"nodes/http://dbpedia.org/resource/Sir_John_Gilmour,_2nd_Baronet/rank_unweighted",1799.000000,2231.000000,3030.000000,0.684269
nodes/http://dbpedia.org/resource/Arthur_Greenwood/rank_shift,646.000000,400.000000,204.000000,-0.684211
"nodes/http://dbpedia.org/resource/Woodstock,_Maryland/rank_weighted",12508.000000,10073.000000,21065.000000,0.684122
nodes/http://dbpedia.org/resource/Academic_administration/rank_shift,-519.000000,-29.000000,-164.000000,0.684008
nodes/http://dbpedia.org/resource/Neville_Chamberlain/rank_unweighted,769.000000,201.000000,243.000000,-0.684005
nodes/http://dbpedia.org/resource/Records_of_members_of_parliament_of_the_United_Kingdom/entropy_weighted,0.489092,0.230838,0.154558,-0.683989
nodes/http://dbpedia.org/resource/Irene_Ward/unweighted,0.500985,0.808744,0.158350,-0.683923
"nodes/http://dbpedia.org/resource/Christopher_Addison,_1st_Viscount_Addison/unweighted",0.904798,1.352536,0.285997,-0.683911
nodes/http://dbpedia.org/resource/Irving_Albery/rank_shift,1574.000000,1180.000000,498.000000,-0.683609
"nodes/http://dbpedia.org/resource/Trinity_Hall,_Cambridge/unweighted",0.685147,1.018916,0.216794,-0.683580
nodes/http://dbpedia.org/resource/Eric_Varley/rank_shift,790.000000,458.000000,1330.000000,0.683544
nodes/http://dbpedia.org/resource/Viscount_Brentford/rank_shift,1049.000000,1090.000000,1766.000000,0.683508
nodes/http://dbpedia.org/resource/The_Culinary_Institute_of_America/rank_weighted,4297.000000,2371.000000,1360.000000,-0.683500
nodes/http://dbpedia.org/resource/Glasgow/entropy_weighted,0.648489,0.747167,0.205284,-0.683442
nodes/http://dbpedia.org/resource/Rod_Welford/rank_weighted,18466.000000,566.000000,5847.000000,-0.683364
nodes/http://dbpedia.org/resource/U.S._state/rank_unweighted,60.000000,34.000000,101.000000,0.683333
nodes/http://dbpedia.org/resource/Pacific_Time_Zone/entropy_weighted,0.621408,0.465189,0.196816,-0.683274
nodes/http://dbpedia.org/resource/Queen's_Royal_Regiment_(West_Surrey)/rank_unweighted,15649.000000,14997.000000,4962.000000,-0.682919
"nodes/http://dbpedia.org/resource/George_Lambert,_1st_Viscount_Lambert/rank_shift",1971.000000,1127.000000,625.000000,-0.682902
nodes/http://dbpedia.org/resource/Baron_Selsdon/unweighted,0.481228,0.331243,0.152603,-0.682888
"nodes/http://dbpedia.org/resource/Sir_John_Leigh,_1st_Baronet/entropy_weighted",0.473070,0.375385,0.150125,-0.682658
"nodes/http://dbpedia.org/resource/Sir_Charles_Wells,_2nd_Baronet/rank_unweighted",9309.000000,13821.000000,15663.000000,0.682565
nodes/http://dbpedia.org/resource/Philip_Richardson/rank_weighted,4666.000000,4764.000000,1482.000000,-0.682383
"nodes/http://dbpedia.org/resource/Hendrie_Oakshott,_Baron_Oakshott/rank_weighted",8957.000000,9749.000000,15069.000000,0.682371
nodes/http://dbpedia.org/resource/Warren_Pitt/rank_unweighted,19974.000000,743.000000,6348.000000,-0.682187
nodes/http://dbpedia.org/resource/Cameron_Dick/rank_weighted,7262.000000,189.000000,2309.000000,-0.682044
nodes/http://dbpedia.org/resource/Harold_Laski/rank_unweighted,8157.000000,6591.000000,2594.000000,-0.681991
nodes/http://dbpedia.org/resource/Walter_Styles/rank_weighted,15957.000000,13373.000000,5077.000000,-0.681832
nodes/http://dbpedia.org/resource/Assheton_Pownall/rank_unweighted,23921.000000,10347.000000,7611.000000,-0.681828
nodes/http://dbpedia.org/resource/Edward_Hopkinson/rank_unweighted,9683.000000,4505.000000,3081.000000,-0.681813
nodes/http://dbpedia.org/resource/Scarborough_and_Whitby_(UK_Parliament_constituency)/rank_unweighted,5447.000000,4295.000000,1735.000000,-0.681476
nodes/http://dbpedia.org/resource/Moscow/entropy_weighted,0.707371,0.895539,0.225459,-0.681271
nodes/http://dbpedia.org/resource/Canadians/rank_shift,-1571.000000,-1027.000000,-2641.000000,-0.681095
nodes/http://dbpedia.org/resource/Parliamentary_Secretary_to_the_Treasury/unweighted,0.792317,0.629389,0.252753,-0.680996
nodes/http://dbpedia.org/resource/EuroBasket/unweighted,0.153115,0.337498,0.257359,0.680823
nodes/http://dbpedia.org/resource/Shapurji_Saklatvala/rank_unweighted,3035.000000,3752.000000,969.000000,-0.680725
nodes/http://dbpedia.org/resource/William_Edwin_Pease/rank_shift,949.000000,1098.000000,1595.000000,0.680717
nodes/http://dbpedia.org/resource/Spain/unweighted,2.963985,7.332347,0.946396,-0.680701
nodes/http://dbpedia.org/resource/Max_Townley/rank_shift,1522.000000,792.000000,486.000000,-0.680683
nodes/http://dbpedia.org/resource/Campbell_Newman/rank_unweighted,3272.000000,122.000000,1045.000000,-0.680623
nodes/http://dbpedia.org/resource/Coventry/unweighted,0.527413,0.336938,0.168465,-0.680582
nodes/http://dbpedia.org/resource/Austin_Hopkinson/rank_unweighted,6639.000000,2420.000000,2121.000000,-0.680524
nodes/http://dbpedia.org/resource/Metro_Manila/rank_unweighted,679.000000,1594.000000,1141.000000,0.680412
nodes/http://dbpedia.org/resource/Selwyn_Lloyd/rank_weighted,1433.000000,2419.000000,2408.000000,0.680391
nodes/http://dbpedia.org/resource/Alan_Chorlton/rank_weighted,2467.000000,3230.000000,4145.000000,0.680178
nodes/http://dbpedia.org/resource/Northamptonshire/entropy_weighted,0.533260,0.524624,0.170654,-0.679979
nodes/http://dbpedia.org/resource/Geoffrey_Mander/rank_weighted,11529.000000,9019.000000,3690.000000,-0.679938
"nodes/http://dbpedia.org/resource/Sir_Charles_Cayzer,_1st_Baronet/rank_unweighted",5486.000000,2530.000000,1756.000000,-0.679913
nodes/http://dbpedia.org/resource/Godfrey_Locker-Lampson/rank_shift,481.000000,709.000000,808.000000,0.679834
"nodes/http://dbpedia.org/resource/George_Cave,_1st_Viscount_Cave/rank_unweighted",6542.000000,3666.000000,2095.000000,-0.679762
nodes/http://dbpedia.org/resource/Desley_Boyle/rank_unweighted,13441.000000,1142.000000,4305.000000,-0.679711
"nodes/http://dbpedia.org/resource/Sir_Frederick_Thomson,_1st_Baronet/unweighted",0.538597,0.298401,0.172506,-0.679711
nodes/http://dbpedia.org/resource/Robert_Burton-Chadwick/rank_shift,1108.000000,1177.000000,355.000000,-0.679603
nodes/http://dbpedia.org/resource/West_Riding_of_Yorkshire/unweighted,0.584534,0.779402,0.187294,-0.679584
nodes/http://dbpedia.org/resource/Maryland/entropy_weighted,2.076412,4.056437,0.665764,-0.679368
convergence/weighted/mean_delta,0.000000,0.000000,0.000000,-0.679220
nodes/http://dbpedia.org/resource/Military_Cross/rank_unweighted,480.000000,151.000000,806.000000,0.679167
nodes/http://dbpedia.org/resource/Edward_VII/entropy_weighted,0.711583,1.099303,0.228370,-0.679067
nodes/http://dbpedia.org/resource/Cory_Bell/rank_unweighted,5493.000000,4417.000000,1763.000000,-0.679046
nodes/http://dbpedia.org/resource/George_Gillett_(politician)/rank_unweighted,30893.000000,6530.000000,9922.000000,-0.678827
nodes/http://dbpedia.org/resource/Geoffrey_Peto/entropy_weighted,0.582604,0.592871,0.187148,-0.678773
nodes/http://dbpedia.org/resource/Cockatrice/rank_weighted,17498.000000,22754.000000,29373.000000,0.678649
"nodes/http://dbpedia.org/resource/Herbert_Samuel,_1st_Viscount_Samuel/entropy_weighted",0.717885,0.908096,0.230738,-0.678586
nodes/http://dbpedia.org/resource/City_council/entropy_weighted,0.541726,0.351162,0.174123,-0.678578
nodes/http://dbpedia.org/resource/Cameron_Dick/rank_unweighted,9358.000000,435.000000,3012.000000,-0.678136
nodes/http://dbpedia.org/resource/Albert_Atkey/rank_unweighted,7720.000000,8781.000000,12955.000000,0.678109
nodes/http://dbpedia.org/resource/Athens/unweighted,1.553915,1.908224,0.500270,-0.678059
"nodes/http://dbpedia.org/resource/Ilchester,_Maryland/rank_shift",1584.000000,169.000000,510.000000,-0.678030
nodes/http://dbpedia.org/resource/Howard_Clifton_Brown/entropy_weighted,0.592522,0.494847,0.190848,-0.677905
nodes/http://dbpedia.org/resource/Vaughan_Johnson_(politician)/rank_unweighted,14746.000000,727.000000,4750.000000,-0.677879
nodes/http://dbpedia.org/resource/Baronet/rank_unweighted,2486.000000,592.000000,801.000000,-0.677796
"nodes/http://dbpedia.org/resource/Roundell_Palmer,_3rd_Earl_of_Selborne/rank_shift",1378.000000,853.000000,444.000000,-0.677794
nodes/http://dbpedia.org/resource/Singapore/entropy_weighted,0.473766,0.302037,0.152716,-0.677655
nodes/http://dbpedia.org/resource/George_Barnes_(British_politician)/rank_weighted,1793.000000,1690.000000,578.000000,-0.677635
nodes/http://dbpedia.org/resource/Richard_Acland/entropy_weighted,0.516617,0.417740,0.166574,-0.677567
nodes/http://dbpedia.org/resource/Spike_Mendelsohn/unweighted,0.468578,0.151192,0.151090,-0.677557
nodes/http://dbpedia.org/resource/Halfling_(Dungeons_&_Dragons)/rank_unweighted,29222.000000,5945.000000,9424.000000,-0.677503
nodes/http://dbpedia.org/resource/Anschutz_Entertainment_Group/rank_weighted,9013.000000,7205.000000,2907.000000,-0.677466
nodes/http://dbpedia.org/resource/Peter_Beattie/rank_unweighted,11240.000000,106.000000,3626.000000,-0.677402
"nodes/http://dbpedia.org/resource/Harry_Nathan,_1st_Baron_Nathan/rank_shift",1568.000000,1191.000000,506.000000,-0.677296
nodes/http://dbpedia.org/resource/James_Walker_(Labour_politician)/unweighted,0.491914,1.062259,0.158766,-0.677249
nodes/http://dbpedia.org/resource/.berlin/rank_shift,-7805.000000,-5255.000000,-2520.000000,0.677130
nodes/http://dbpedia.org/resource/Frederick_Fox_Riley/unweighted,0.150120,0.150284,0.251738,0.676916
"nodes/http://dbpedia.org/resource/Albert_Oram,_Baron_Oram/rank_weighted",4471.000000,4865.000000,1445.000000,-0.676806
nodes/http://dbpedia.org/resource/Stanley_Baldwin/rank_unweighted,464.000000,90.000000,150.000000,-0.676724
"nodes/http://dbpedia.org/resource/Robert_Lindsay,_29th_Earl_of_Crawford/rank_weighted",4482.000000,1822.000000,1449.000000,-0.676707
nodes/http://dbpedia.org/resource/John_Herriotts/unweighted,0.504374,0.613429,0.163127,-0.676576
nodes/http://dbpedia.org/resource/Jeff_Seeney/rank_shift,1320.000000,109.000000,427.000000,-0.676515
nodes/http://dbpedia.org/resource/Launceston_Church_Grammar_School/rank_shift,-2760.000000,-3253.000000,-4627.000000,-0.676449
nodes/http://dbpedia.org/resource/Brittany_Lauga/rank_weighted,11092.000000,4218.000000,3589.000000,-0.676433
nodes/http://dbpedia.org/resource/Longcross/rank_unweighted,13359.000000,13686.000000,22395.000000,0.676398
nodes/http://dbpedia.org/resource/University_of_Newcastle_(Australia)/rank_weighted,13454.000000,2902.000000,4354.000000,-0.676379
nodes/http://dbpedia.org/resource/Warwickshire/entropy_weighted,0.559489,0.411822,0.181064,-0.676376
"nodes/http://dbpedia.org/resource/Hendrie_Oakshott,_Baron_Oakshott/rank_unweighted",10399.000000,11408.000000,17432.000000,0.676315
nodes/http://dbpedia.org/resource/Order_of_Saint_John_(chartered_1888)/rank_shift,-1180.000000,-3515.000000,-382.000000,0.676271
nodes/http://dbpedia.org/resource/Order_of_the_Companions_of_Honour/rank_shift,-1754.000000,-1423.000000,-2940.000000,-0.676169
nodes/http://dbpedia.org/resource/Bury_St_Edmunds/unweighted,0.473039,0.195240,0.153331,-0.675859
nodes/http://dbpedia.org/resource/Alfred_Du_Cros/rank_shift,1487.000000,701.000000,482.000000,-0.675857
"nodes/http://dbpedia.org/resource/Derick_Heathcoat-Amory,_1st_Viscount_Amory/rank_shift",1091.000000,1042.000000,354.000000,-0.675527
"nodes/http://dbpedia.org/resource/Sir_Austin_Hudson,_1st_Baronet/rank_unweighted",2071.000000,1643.000000,3470.000000,0.675519
"nodes/http://dbpedia.org/resource/George_Thomson,_Lord_Thomson/rank_weighted",7652.000000,7434.000000,12821.000000,0.675510
